Chr	width	gene_id	gene_name	gene_biotype	type	GENEID
8	781	ENSMUSG00000082859	Defa-ps9	unprocessed_pseudogene	gene	ENSMUSG00000082859
8	842	ENSMUSG00000095813	Defa-ps1	unprocessed_pseudogene	gene	ENSMUSG00000095813
8	26381	ENSMUSG00000012519	Mlkl	protein_coding	gene	ENSMUSG00000012519
8	1127	ENSMUSG00000058618	Defa39	protein_coding	gene	ENSMUSG00000058618
8	92	ENSMUSG00000119464	Gm22447	snoRNA	gene	ENSMUSG00000119464
8	1322	ENSMUSG00000081668	Gm7869	processed_pseudogene	gene	ENSMUSG00000081668
8	394	ENSMUSG00000110484	Gm45712	processed_pseudogene	gene	ENSMUSG00000110484
8	171	ENSMUSG00000096340	Defa-ps10	unprocessed_pseudogene	gene	ENSMUSG00000096340
8	978	ENSMUSG00000064213	Defa24	protein_coding	gene	ENSMUSG00000064213
8	826	ENSMUSG00000084254	Defa-ps11	unprocessed_pseudogene	gene	ENSMUSG00000084254
8	18587	ENSMUSG00000044748	Defb1	protein_coding	gene	ENSMUSG00000044748
8	421	ENSMUSG00000082698	Gm15316	processed_pseudogene	gene	ENSMUSG00000082698
8	7758	ENSMUSG00000058568	Defb50	protein_coding	gene	ENSMUSG00000058568
8	48690	ENSMUSG00000033579	Fa2h	protein_coding	gene	ENSMUSG00000033579
8	132	ENSMUSG00000077477	Gm24793	snoRNA	gene	ENSMUSG00000077477
8	3557	ENSMUSG00000006570	Defb2	protein_coding	gene	ENSMUSG00000006570
8	3111	ENSMUSG00000044743	Defb10	protein_coding	gene	ENSMUSG00000044743
8	3709	ENSMUSG00000047390	Defb9	protein_coding	gene	ENSMUSG00000047390
8	1037	ENSMUSG00000045337	Defb11	protein_coding	gene	ENSMUSG00000045337
8	27650	ENSMUSG00000110616	Gm36879	lncRNA	gene	ENSMUSG00000110616
8	2912	ENSMUSG00000048500	Defb15	protein_coding	gene	ENSMUSG00000048500
8	474	ENSMUSG00000110681	Gm45796	unprocessed_pseudogene	gene	ENSMUSG00000110681
8	2527	ENSMUSG00000058052	Defb35	protein_coding	gene	ENSMUSG00000058052
8	2089	ENSMUSG00000044222	Defb13	protein_coding	gene	ENSMUSG00000044222
8	5590	ENSMUSG00000079112	Fam90a1a	protein_coding	gene	ENSMUSG00000079112
8	4267	ENSMUSG00000017049	Ccdc70	protein_coding	gene	ENSMUSG00000017049
8	2740	ENSMUSG00000109636	Gm45644	TEC	gene	ENSMUSG00000109636
8	27571	ENSMUSG00000110162	Gm45356	lncRNA	gene	ENSMUSG00000110162
8	100469	ENSMUSG00000001911	Nfix	protein_coding	gene	ENSMUSG00000001911
8	67521	ENSMUSG00000006567	Atp7b	protein_coding	gene	ENSMUSG00000006567
8	3492	ENSMUSG00000034041	Lyl1	protein_coding	gene	ENSMUSG00000034041
8	1138589	ENSMUSG00000096914	Galntl6	protein_coding	gene	ENSMUSG00000096914
8	3253	ENSMUSG00000109753	Gm45633	TEC	gene	ENSMUSG00000109753
8	2134	ENSMUSG00000109963	Gm45635	TEC	gene	ENSMUSG00000109963
8	1033	ENSMUSG00000090003	Gm15882	lncRNA	gene	ENSMUSG00000090003
8	3838	ENSMUSG00000074203	G430095P16Rik	protein_coding	gene	ENSMUSG00000074203
8	1990	ENSMUSG00000110227	Gm45634	TEC	gene	ENSMUSG00000110227
8	1064	ENSMUSG00000109791	Gm45636	TEC	gene	ENSMUSG00000109791
8	942	ENSMUSG00000085254	Gm15881	processed_pseudogene	gene	ENSMUSG00000085254
8	17006	ENSMUSG00000053226	Dand5	protein_coding	gene	ENSMUSG00000053226
8	2544	ENSMUSG00000049946	BC030500	protein_coding	gene	ENSMUSG00000049946
8	813	ENSMUSG00000109746	Gm7499	processed_pseudogene	gene	ENSMUSG00000109746
8	3961	ENSMUSG00000033751	Gadd45gip1	protein_coding	gene	ENSMUSG00000033751
8	1857	ENSMUSG00000110401	Gm5740	processed_pseudogene	gene	ENSMUSG00000110401
8	32208	ENSMUSG00000110381	Gm34370	lncRNA	gene	ENSMUSG00000110381
8	108	ENSMUSG00002075281	U6	snRNA	gene	ENSMUSG00002075281
8	10907	ENSMUSG00000063362	Alg11	protein_coding	gene	ENSMUSG00000063362
8	19075	ENSMUSG00000110406	4930470O06Rik	lncRNA	gene	ENSMUSG00000110406
8	104	ENSMUSG00000065727	Gm26164	snRNA	gene	ENSMUSG00000065727
8	84545	ENSMUSG00000109966	Gm34623	lncRNA	gene	ENSMUSG00000109966
8	73175	ENSMUSG00000070023	Gm10283	protein_coding	gene	ENSMUSG00000070023
8	6647	ENSMUSG00000003813	Rad23a	protein_coding	gene	ENSMUSG00000003813
8	39746	ENSMUSG00000057228	Aadat	protein_coding	gene	ENSMUSG00000057228
8	16316	ENSMUSG00000109930	Gm34730	lncRNA	gene	ENSMUSG00000109930
8	5085	ENSMUSG00000003814	Calr	protein_coding	gene	ENSMUSG00000003814
8	43903	ENSMUSG00000031647	Mfap3l	protein_coding	gene	ENSMUSG00000031647
8	6516	ENSMUSG00000109992	Gm45650	lncRNA	gene	ENSMUSG00000109992
8	335	ENSMUSG00000109988	Gm45651	processed_pseudogene	gene	ENSMUSG00000109988
8	1228	ENSMUSG00000087685	1700122E12Rik	lncRNA	gene	ENSMUSG00000087685
8	1208	ENSMUSG00000109797	Stambp-ps2	processed_pseudogene	gene	ENSMUSG00000109797
8	108	ENSMUSG00000088040	Gm23329	snoRNA	gene	ENSMUSG00000088040
8	357	ENSMUSG00000110261	Gm45485	processed_pseudogene	gene	ENSMUSG00000110261
8	51438	ENSMUSG00000037738	Nek5	protein_coding	gene	ENSMUSG00000037738
8	73296	ENSMUSG00000031959	Wdr59	protein_coding	gene	ENSMUSG00000031959
8	123	ENSMUSG00000098410	Mir1957b	miRNA	gene	ENSMUSG00000098410
8	18254	ENSMUSG00000038005	Hpf1	protein_coding	gene	ENSMUSG00000038005
8	12269	ENSMUSG00000003808	Farsa	protein_coding	gene	ENSMUSG00000003808
8	62	ENSMUSG00000098331	Mir7069	miRNA	gene	ENSMUSG00000098331
8	38153	ENSMUSG00000031478	Nek3	protein_coding	gene	ENSMUSG00000031478
8	16111	ENSMUSG00000003824	Syce2	protein_coding	gene	ENSMUSG00000003824
8	17660	ENSMUSG00000037725	Ckap2	protein_coding	gene	ENSMUSG00000037725
8	28035	ENSMUSG00000031479	Vps36	protein_coding	gene	ENSMUSG00000031479
8	7529	ENSMUSG00000003809	Gcdh	protein_coding	gene	ENSMUSG00000003809
8	3368	ENSMUSG00000054191	Klf1	protein_coding	gene	ENSMUSG00000054191
8	34022	ENSMUSG00000031480	Thsd1	protein_coding	gene	ENSMUSG00000031480
8	291	ENSMUSG00000090007	Rpl30-ps2	processed_pseudogene	gene	ENSMUSG00000090007
8	89934	ENSMUSG00000033545	Znrf1	protein_coding	gene	ENSMUSG00000033545
8	14356	ENSMUSG00000003812	Dnase2a	protein_coding	gene	ENSMUSG00000003812
8	6590	ENSMUSG00000031958	Ldhd	protein_coding	gene	ENSMUSG00000031958
8	27611	ENSMUSG00000055835	Zfp1	protein_coding	gene	ENSMUSG00000055835
8	4492	ENSMUSG00000031957	Ctrb1	protein_coding	gene	ENSMUSG00000031957
8	74	ENSMUSG00000099129	Mir7076	miRNA	gene	ENSMUSG00000099129
8	33336	ENSMUSG00000031955	Bcar1	protein_coding	gene	ENSMUSG00000031955
8	25457	ENSMUSG00000053693	Mast1	protein_coding	gene	ENSMUSG00000053693
8	109	ENSMUSG00002076705	NA	miRNA	gene	ENSMUSG00002076705
8	85801	ENSMUSG00000031954	Cfdp1	protein_coding	gene	ENSMUSG00000031954
8	13713	ENSMUSG00000031953	Tmem170	protein_coding	gene	ENSMUSG00000031953
8	104	ENSMUSG00002075786	U6	snRNA	gene	ENSMUSG00002075786
8	87978	ENSMUSG00000031481	Tpte	protein_coding	gene	ENSMUSG00000031481
8	21312	ENSMUSG00000031952	Chst5	protein_coding	gene	ENSMUSG00000031952
8	21871	ENSMUSG00000031951	Tmem231	protein_coding	gene	ENSMUSG00000031951
8	23047	ENSMUSG00000031482	Slc25a15	protein_coding	gene	ENSMUSG00000031482
8	876	ENSMUSG00000099825	1810012K16Rik	lncRNA	gene	ENSMUSG00000099825
8	177	ENSMUSG00000110193	Gm45452	processed_pseudogene	gene	ENSMUSG00000110193
8	12910	ENSMUSG00000031950	Gabarapl2	protein_coding	gene	ENSMUSG00000031950
8	9613	ENSMUSG00000048617	Rtbdn	protein_coding	gene	ENSMUSG00000048617
8	280	ENSMUSG00000109938	Gm6009	processed_pseudogene	gene	ENSMUSG00000109938
8	853	ENSMUSG00000110129	Gm45453	TEC	gene	ENSMUSG00000110129
8	18305	ENSMUSG00000031533	Mrps31	protein_coding	gene	ENSMUSG00000031533
8	14269	ENSMUSG00000031534	Smim19	protein_coding	gene	ENSMUSG00000031534
8	25395	ENSMUSG00000031949	Adat1	protein_coding	gene	ENSMUSG00000031949
8	92825	ENSMUSG00000037656	Slc20a2	protein_coding	gene	ENSMUSG00000037656
8	3042	ENSMUSG00000097042	Gm17491	lncRNA	gene	ENSMUSG00000097042
8	72912	ENSMUSG00000004319	Clcn3	protein_coding	gene	ENSMUSG00000004319
8	16739	ENSMUSG00000008892	Vdac3	protein_coding	gene	ENSMUSG00000008892
8	2472	ENSMUSG00000045746	B230317F23Rik	lncRNA	gene	ENSMUSG00000045746
8	3505	ENSMUSG00000031535	Dkk4	protein_coding	gene	ENSMUSG00000031535
8	13158	ENSMUSG00000052926	Rnaseh2a	protein_coding	gene	ENSMUSG00000052926
8	1756	ENSMUSG00000111184	Gm49661	protein_coding	gene	ENSMUSG00000111184
8	17881	ENSMUSG00000031948	Kars	protein_coding	gene	ENSMUSG00000031948
8	9131	ENSMUSG00000033430	Terf2ip	protein_coding	gene	ENSMUSG00000033430
8	1056	ENSMUSG00000092086	Gm6793	processed_pseudogene	gene	ENSMUSG00000092086
8	107	ENSMUSG00000065700	Gm22827	snRNA	gene	ENSMUSG00000065700
8	354	ENSMUSG00000110435	Gm3635	processed_pseudogene	gene	ENSMUSG00000110435
8	14959	ENSMUSG00000098075	Gm26994	lncRNA	gene	ENSMUSG00000098075
8	25310	ENSMUSG00000031536	Polb	protein_coding	gene	ENSMUSG00000031536
8	5248	ENSMUSG00000005161	Prdx2	protein_coding	gene	ENSMUSG00000005161
8	4235	ENSMUSG00000052837	Junb	protein_coding	gene	ENSMUSG00000052837
8	312675	ENSMUSG00000031772	Cntnap4	protein_coding	gene	ENSMUSG00000031772
8	105	ENSMUSG00002076356	7SK	misc_RNA	gene	ENSMUSG00002076356
8	124538	ENSMUSG00000110455	Gm45904	lncRNA	gene	ENSMUSG00000110455
8	26073	ENSMUSG00000110541	Gm10280	lncRNA	gene	ENSMUSG00000110541
8	131	ENSMUSG00000077289	Gm25766	snoRNA	gene	ENSMUSG00000077289
8	162	ENSMUSG00000088258	Gm24291	snRNA	gene	ENSMUSG00000088258
8	9593	ENSMUSG00000078908	Mon1b	protein_coding	gene	ENSMUSG00000078908
8	12321	ENSMUSG00000033409	Syce1l	protein_coding	gene	ENSMUSG00000033409
8	364	ENSMUSG00000110581	Gm45789	processed_pseudogene	gene	ENSMUSG00000110581
8	8533	ENSMUSG00000110582	Gm30052	lncRNA	gene	ENSMUSG00000110582
8	151613	ENSMUSG00000053399	Adamts18	protein_coding	gene	ENSMUSG00000053399
8	12747	ENSMUSG00000052566	Hook2	protein_coding	gene	ENSMUSG00000052566
8	47378	ENSMUSG00000031537	Ikbkb	protein_coding	gene	ENSMUSG00000031537
8	9382	ENSMUSG00000085199	Gm15346	lncRNA	gene	ENSMUSG00000085199
8	25118	ENSMUSG00000031538	Plat	protein_coding	gene	ENSMUSG00000031538
8	138152	ENSMUSG00000031644	Nek1	protein_coding	gene	ENSMUSG00000031644
8	168460	ENSMUSG00000046844	Vat1l	protein_coding	gene	ENSMUSG00000046844
8	10320	ENSMUSG00000084848	4933408N05Rik	lncRNA	gene	ENSMUSG00000084848
8	1141	ENSMUSG00000110046	Gm45484	TEC	gene	ENSMUSG00000110046
8	3894	ENSMUSG00000109708	Gm45809	TEC	gene	ENSMUSG00000109708
8	1682	ENSMUSG00000109693	Gm45483	TEC	gene	ENSMUSG00000109693
8	373	ENSMUSG00000080956	Gm16179	processed_pseudogene	gene	ENSMUSG00000080956
8	77044	ENSMUSG00000086681	Gm16178	lncRNA	gene	ENSMUSG00000086681
8	7761	ENSMUSG00000008874	Clec3a	protein_coding	gene	ENSMUSG00000008874
8	18269	ENSMUSG00000031539	Ap3m2	protein_coding	gene	ENSMUSG00000031539
8	3772	ENSMUSG00000054822	1700041G16Rik	lncRNA	gene	ENSMUSG00000054822
8	118	ENSMUSG00000089484	Gm24735	snRNA	gene	ENSMUSG00000089484
8	7330	ENSMUSG00000052819	Best2	protein_coding	gene	ENSMUSG00000052819
8	7351	ENSMUSG00000052456	Get3	protein_coding	gene	ENSMUSG00000052456
8	3464	ENSMUSG00000041203	Trir	protein_coding	gene	ENSMUSG00000041203
8	172200	ENSMUSG00000031642	Sh3rf1	protein_coding	gene	ENSMUSG00000031642
8	7351	ENSMUSG00000099419	1700001D01Rik	lncRNA	gene	ENSMUSG00000099419
8	465	ENSMUSG00000056943	Gm10015	processed_pseudogene	gene	ENSMUSG00000056943
8	879	ENSMUSG00000109610	Gm7432	processed_pseudogene	gene	ENSMUSG00000109610
8	18961	ENSMUSG00000031641	Cbr4	protein_coding	gene	ENSMUSG00000031641
8	913053	ENSMUSG00000004637	Wwox	protein_coding	gene	ENSMUSG00000004637
8	3598	ENSMUSG00000090217	Gm16116	lncRNA	gene	ENSMUSG00000090217
8	2569	ENSMUSG00000089723	Gm16117	lncRNA	gene	ENSMUSG00000089723
8	9568	ENSMUSG00000089797	Gm16118	lncRNA	gene	ENSMUSG00000089797
8	100	ENSMUSG00002076325	5S_rRNA	rRNA	gene	ENSMUSG00002076325
8	9761	ENSMUSG00000110592	4930488N15Rik	lncRNA	gene	ENSMUSG00000110592
8	104	ENSMUSG00000065090	Gm23677	snRNA	gene	ENSMUSG00000065090
8	24853	ENSMUSG00000055435	Maf	protein_coding	gene	ENSMUSG00000055435
8	2156	ENSMUSG00000086717	Gm15655	lncRNA	gene	ENSMUSG00000086717
8	437	ENSMUSG00000110620	Gm45733	lncRNA	gene	ENSMUSG00000110620
8	5919	ENSMUSG00000110476	4930422C21Rik	lncRNA	gene	ENSMUSG00000110476
8	2490	ENSMUSG00000110709	1700018P08Rik	lncRNA	gene	ENSMUSG00000110709
8	1924	ENSMUSG00000110700	Gm5357	processed_pseudogene	gene	ENSMUSG00000110700
8	10942	ENSMUSG00000034467	Dynlrb2	protein_coding	gene	ENSMUSG00000034467
8	158592	ENSMUSG00000031758	Cdyl2	protein_coding	gene	ENSMUSG00000031758
8	1336	ENSMUSG00000074072	Gm10620	pseudogene	gene	ENSMUSG00000074072
8	32771	ENSMUSG00000014633	Cmc2	protein_coding	gene	ENSMUSG00000014633
8	83725	ENSMUSG00000031540	Kat6a	protein_coding	gene	ENSMUSG00000031540
8	2602	ENSMUSG00000109652	Gm45555	TEC	gene	ENSMUSG00000109652
8	235	ENSMUSG00000109793	Gm10043	processed_pseudogene	gene	ENSMUSG00000109793
8	19778	ENSMUSG00000031756	Cenpn	protein_coding	gene	ENSMUSG00000031756
8	20669	ENSMUSG00000031691	Tnpo2	protein_coding	gene	ENSMUSG00000031691
8	70	ENSMUSG00000077527	Gm25506	snoRNA	gene	ENSMUSG00000077527
8	17053	ENSMUSG00000047388	Atmin	protein_coding	gene	ENSMUSG00000047388
8	9366	ENSMUSG00000031847	1700030J22Rik	protein_coding	gene	ENSMUSG00000031847
8	11728	ENSMUSG00000034424	Gcsh	protein_coding	gene	ENSMUSG00000034424
8	7070	ENSMUSG00000008167	Fbxw9	protein_coding	gene	ENSMUSG00000008167
8	86	ENSMUSG00000099076	Mir7070	miRNA	gene	ENSMUSG00000099076
8	415	ENSMUSG00000095845	Gm5741	protein_coding	gene	ENSMUSG00000095845
8	3406	ENSMUSG00000060038	Dhps	protein_coding	gene	ENSMUSG00000060038
8	86771	ENSMUSG00000034416	Pkd1l2	protein_coding	gene	ENSMUSG00000034416
8	7143	ENSMUSG00000085688	Gm15395	lncRNA	gene	ENSMUSG00000085688
8	391258	ENSMUSG00000058056	Palld	protein_coding	gene	ENSMUSG00000058056
8	1774	ENSMUSG00000110131	Gm18066	processed_pseudogene	gene	ENSMUSG00000110131
8	73829	ENSMUSG00000086866	4930512H18Rik	lncRNA	gene	ENSMUSG00000086866
8	6283	ENSMUSG00000109729	Gm45418	lncRNA	gene	ENSMUSG00000109729
8	6272	ENSMUSG00000005150	Wdr83	protein_coding	gene	ENSMUSG00000005150
8	1600	ENSMUSG00000059355	Wdr83os	protein_coding	gene	ENSMUSG00000059355
8	15013	ENSMUSG00000005142	Man2b1	protein_coding	gene	ENSMUSG00000005142
8	14543	ENSMUSG00000074194	Zfp791	protein_coding	gene	ENSMUSG00000074194
8	57	ENSMUSG00002076940	NA	miRNA	gene	ENSMUSG00002076940
8	223	ENSMUSG00000110219	Gm45317	processed_pseudogene	gene	ENSMUSG00000110219
8	6418	ENSMUSG00000110386	Gm42031	lncRNA	gene	ENSMUSG00000110386
8	162	ENSMUSG00000110200	Gm45316	processed_pseudogene	gene	ENSMUSG00000110200
8	110158	ENSMUSG00000037921	Ddx60	protein_coding	gene	ENSMUSG00000037921
8	21699	ENSMUSG00000062687	Cks1brt	protein_coding	gene	ENSMUSG00000062687
8	5522	ENSMUSG00000051952	Olfr371	protein_coding	gene	ENSMUSG00000051952
8	66109	ENSMUSG00000031635	Anxa10	protein_coding	gene	ENSMUSG00000031635
8	772	ENSMUSG00000110252	Gm2961	processed_pseudogene	gene	ENSMUSG00000110252
8	1697	ENSMUSG00000109687	Hspd1-ps2	processed_pseudogene	gene	ENSMUSG00000109687
8	820	ENSMUSG00000109895	Gm2975	processed_pseudogene	gene	ENSMUSG00000109895
8	886	ENSMUSG00000109740	Gm7561	processed_pseudogene	gene	ENSMUSG00000109740
8	18329	ENSMUSG00000109767	Gm45460	lncRNA	gene	ENSMUSG00000109767
8	209048	ENSMUSG00000109994	Gm45459	lncRNA	gene	ENSMUSG00000109994
8	12173	ENSMUSG00000110364	Gm45462	lncRNA	gene	ENSMUSG00000110364
8	114	ENSMUSG00000089528	Gm22324	snoRNA	gene	ENSMUSG00000089528
8	202367	ENSMUSG00000034390	Cmip	protein_coding	gene	ENSMUSG00000034390
8	39411	ENSMUSG00000031696	Vps35	protein_coding	gene	ENSMUSG00000031696
8	57	ENSMUSG00000099062	Mir7077	miRNA	gene	ENSMUSG00000099062
8	64	ENSMUSG00000098483	Mir7078	miRNA	gene	ENSMUSG00000098483
8	136852	ENSMUSG00000034330	Plcg2	protein_coding	gene	ENSMUSG00000034330
8	55	ENSMUSG00002075926	NA	miRNA	gene	ENSMUSG00002075926
8	12291	ENSMUSG00000034308	Sdr42e1	protein_coding	gene	ENSMUSG00000034308
8	1395	ENSMUSG00000110459	Gm31717	lncRNA	gene	ENSMUSG00000110459
8	8647	ENSMUSG00000031697	Orc6	protein_coding	gene	ENSMUSG00000031697
8	107	ENSMUSG00000088344	Gm22336	snRNA	gene	ENSMUSG00000088344
8	11577	ENSMUSG00000110151	Gm38416	lncRNA	gene	ENSMUSG00000110151
8	57124	ENSMUSG00000031844	Hsd17b2	protein_coding	gene	ENSMUSG00000031844
8	1522	ENSMUSG00000110520	Gm45776	TEC	gene	ENSMUSG00000110520
8	1930	ENSMUSG00000110494	Gm31774	lncRNA	gene	ENSMUSG00000110494
8	10299	ENSMUSG00000031843	Mphosph6	protein_coding	gene	ENSMUSG00000031843
8	1173	ENSMUSG00000074065	Gm10617	pseudogene	gene	ENSMUSG00000074065
8	130	ENSMUSG00000065028	Gm25200	snoRNA	gene	ENSMUSG00000065028
8	406095	ENSMUSG00000054162	Spock3	protein_coding	gene	ENSMUSG00000054162
8	4535	ENSMUSG00000109744	Gm45461	TEC	gene	ENSMUSG00000109744
8	4182	ENSMUSG00000110308	Gm45516	TEC	gene	ENSMUSG00000110308
8	134	ENSMUSG00000088419	Gm24236	snoRNA	gene	ENSMUSG00000088419
8	2468	ENSMUSG00000109622	Gm45517	TEC	gene	ENSMUSG00000109622
8	2959	ENSMUSG00000110300	Gm18645	processed_pseudogene	gene	ENSMUSG00000110300
8	2960	ENSMUSG00000110678	Gm18645	processed_pseudogene	gene	ENSMUSG00000110678
8	6863	ENSMUSG00000109999	Gm35368	lncRNA	gene	ENSMUSG00000109999
8	38715	ENSMUSG00000109825	Gm45589	lncRNA	gene	ENSMUSG00000109825
8	1002	ENSMUSG00000098106	Gm5350	processed_pseudogene	gene	ENSMUSG00000098106
8	1041189	ENSMUSG00000031841	Cdh13	protein_coding	gene	ENSMUSG00000031841
8	131	ENSMUSG00000077153	Gm24580	snoRNA	gene	ENSMUSG00000077153
8	466	ENSMUSG00000110662	Gm45722	processed_pseudogene	gene	ENSMUSG00000110662
8	107	ENSMUSG00000119036	Gm24035	snRNA	gene	ENSMUSG00000119036
8	3373	ENSMUSG00000110548	Gm45721	lncRNA	gene	ENSMUSG00000110548
8	4891	ENSMUSG00000110667	Gm45720	lncRNA	gene	ENSMUSG00000110667
8	88	ENSMUSG00000087707	Gm22999	snoRNA	gene	ENSMUSG00000087707
8	27555	ENSMUSG00000094443	Sgo2b	protein_coding	gene	ENSMUSG00000094443
8	199	ENSMUSG00000109818	Gm35713	processed_pseudogene	gene	ENSMUSG00000109818
8	376	ENSMUSG00000110305	Gm45513	processed_pseudogene	gene	ENSMUSG00000110305
8	4435	ENSMUSG00000031839	Hsbp1	protein_coding	gene	ENSMUSG00000031839
8	7842	ENSMUSG00000110470	Gm45723	lncRNA	gene	ENSMUSG00000110470
8	62043	ENSMUSG00000031698	Mylk3	protein_coding	gene	ENSMUSG00000031698
8	16225	ENSMUSG00000074064	Mlycd	protein_coding	gene	ENSMUSG00000074064
8	191341	ENSMUSG00000053626	Tll1	protein_coding	gene	ENSMUSG00000053626
8	122	ENSMUSG00002076615	5S_rRNA	rRNA	gene	ENSMUSG00002076615
8	930	ENSMUSG00000084895	AA672651	lncRNA	gene	ENSMUSG00000084895
8	8458	ENSMUSG00000109579	Gm35521	lncRNA	gene	ENSMUSG00000109579
8	110	ENSMUSG00000076042	Mir710	miRNA	gene	ENSMUSG00000076042
8	24075	ENSMUSG00000036934	4921524J17Rik	protein_coding	gene	ENSMUSG00000036934
8	241	ENSMUSG00000109790	Gm45594	processed_pseudogene	gene	ENSMUSG00000109790
8	638	ENSMUSG00000103341	1700051O22Rik	TEC	gene	ENSMUSG00000103341
8	100513	ENSMUSG00000037852	Cpe	protein_coding	gene	ENSMUSG00000037852
8	9970	ENSMUSG00000110368	Gm45518	lncRNA	gene	ENSMUSG00000110368
8	12133	ENSMUSG00000074063	Osgin1	protein_coding	gene	ENSMUSG00000074063
8	34985	ENSMUSG00000031700	Gpt2	protein_coding	gene	ENSMUSG00000031700
8	15654	ENSMUSG00000031604	Msmo1	protein_coding	gene	ENSMUSG00000031604
8	17712	ENSMUSG00000031701	Dnaja2	protein_coding	gene	ENSMUSG00000031701
8	3300	ENSMUSG00000110341	Gm45424	TEC	gene	ENSMUSG00000110341
8	5300	ENSMUSG00000109731	Gm45425	lncRNA	gene	ENSMUSG00000109731
8	25922	ENSMUSG00000031837	Necab2	protein_coding	gene	ENSMUSG00000031837
8	22097	ENSMUSG00000034224	Slc38a8	protein_coding	gene	ENSMUSG00000034224
8	109961	ENSMUSG00000031605	Klhl2	protein_coding	gene	ENSMUSG00000031605
8	1500	ENSMUSG00000109879	Gm10997	TEC	gene	ENSMUSG00000109879
8	1157	ENSMUSG00000109854	Gm45345	lncRNA	gene	ENSMUSG00000109854
8	1010	ENSMUSG00000109613	Gm45405	processed_pseudogene	gene	ENSMUSG00000109613
8	91	ENSMUSG00002075320	7SK	misc_RNA	gene	ENSMUSG00002075320
8	6030	ENSMUSG00000110157	Gm32507	lncRNA	gene	ENSMUSG00000110157
8	2129	ENSMUSG00000110378	Gm45242	TEC	gene	ENSMUSG00000110378
8	64337	ENSMUSG00000036902	Neto2	protein_coding	gene	ENSMUSG00000036902
8	117	ENSMUSG00000098388	Mir8109	miRNA	gene	ENSMUSG00000098388
8	123344	ENSMUSG00000031703	Itfg1	protein_coding	gene	ENSMUSG00000031703
8	50580	ENSMUSG00000031835	Mbtps1	protein_coding	gene	ENSMUSG00000031835
8	21849	ENSMUSG00000025521	Tmem192	protein_coding	gene	ENSMUSG00000025521
8	6948	ENSMUSG00000071089	Trim75	protein_coding	gene	ENSMUSG00000071089
8	19278	ENSMUSG00000053490	Trim60	protein_coding	gene	ENSMUSG00000053490
8	5537	ENSMUSG00000109718	Trim61	protein_coding	gene	ENSMUSG00000109718
8	22241	ENSMUSG00000109805	Gm45886	lncRNA	gene	ENSMUSG00000109805
8	209	ENSMUSG00000109650	Gm45448	processed_pseudogene	gene	ENSMUSG00000109650
8	8920	ENSMUSG00000079042	Apela	protein_coding	gene	ENSMUSG00000079042
8	2448	ENSMUSG00000074302	Gm10663	protein_coding	gene	ENSMUSG00000074302
8	43951	ENSMUSG00000074300	Smim31	protein_coding	gene	ENSMUSG00000074300
8	232	ENSMUSG00000109711	Gm45445	processed_pseudogene	gene	ENSMUSG00000109711
8	454	ENSMUSG00000109620	Gm48810	processed_pseudogene	gene	ENSMUSG00000109620
8	84	ENSMUSG00002076124	NA	miRNA	gene	ENSMUSG00002076124
8	1282	ENSMUSG00000109935	Gm7619	processed_pseudogene	gene	ENSMUSG00000109935
8	348	ENSMUSG00000110283	Gm45249	processed_pseudogene	gene	ENSMUSG00000110283
8	435	ENSMUSG00000110226	Gm7624	processed_pseudogene	gene	ENSMUSG00000110226
8	143	ENSMUSG00002074847	Vaultrc-ps1	misc_RNA	gene	ENSMUSG00002074847
8	220418	ENSMUSG00000036879	Phkb	protein_coding	gene	ENSMUSG00000036879
8	1065	ENSMUSG00000090043	Gm16167	processed_pseudogene	gene	ENSMUSG00000090043
8	2398	ENSMUSG00000098439	Hm629797	lncRNA	gene	ENSMUSG00000098439
8	124	ENSMUSG00000088192	Gm23904	snoRNA	gene	ENSMUSG00000088192
8	98	ENSMUSG00000065737	Gm24490	snRNA	gene	ENSMUSG00000065737
8	853738	ENSMUSG00000036469	Marchf1	protein_coding	gene	ENSMUSG00000036469
8	107	ENSMUSG00000064763	Gm23515	snRNA	gene	ENSMUSG00000064763
8	285	ENSMUSG00000083905	Gm15355	processed_pseudogene	gene	ENSMUSG00000083905
8	135	ENSMUSG00000065297	Gm26123	snoRNA	gene	ENSMUSG00000065297
8	107	ENSMUSG00000119461	Gm24205	snRNA	gene	ENSMUSG00000119461
8	2913	ENSMUSG00000086156	Gm15354	lncRNA	gene	ENSMUSG00000086156
8	3355	ENSMUSG00000085109	Gm15356	lncRNA	gene	ENSMUSG00000085109
8	13413	ENSMUSG00000025591	Tma16	protein_coding	gene	ENSMUSG00000025591
8	1888	ENSMUSG00000110500	Gm32568	lncRNA	gene	ENSMUSG00000110500
8	6580	ENSMUSG00000025519	Tktl2	protein_coding	gene	ENSMUSG00000025519
8	297	ENSMUSG00000085082	Gm16330	processed_pseudogene	gene	ENSMUSG00000085082
8	8164	ENSMUSG00000044014	Npy5r	protein_coding	gene	ENSMUSG00000044014
8	9601	ENSMUSG00000036437	Npy1r	protein_coding	gene	ENSMUSG00000036437
8	15482	ENSMUSG00000110454	Gm45911	lncRNA	gene	ENSMUSG00000110454
8	796	ENSMUSG00000110533	LOC665443	processed_pseudogene	gene	ENSMUSG00000110533
8	30348	ENSMUSG00000014907	Naf1	protein_coding	gene	ENSMUSG00000014907
